Price,Beds,Baths,sq.ft,Floor,Units,Northern_Exposure,Southern_Exposure,Eastern_Exposure,Western_Exposure,Balcony,Walk_In_Closet,Fireplace,City_Skyline,Kitchen_Island,Stainless_Appliances,Renovated,Office_Space,Days_Till_Available,Estimated_Vacancy
3222,2,2,1065,1,155,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04516129032
3455,2,2,1155,2,155,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04516129032
2692,1,1,750,3,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09510869565
2715,1,1,750,2,368,1,0,1,0,0,0,0,0,0,0,0,0,16,0.09510869565
2770,1,1,750,1,368,0,1,1,0,0,0,0,0,0,0,0,0,0,0.09510869565
2804,1,1,750,3,368,1,0,0,1,0,0,0,0,0,0,0,0,18,0.09510869565
2806,1,1,750,1,368,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09510869565
2824,1,1,750,1,368,0,1,0,1,0,0,0,0,0,0,0,0,0,0.09510869565
2844,1,1,750,3,368,0,0,0,1,0,0,0,0,0,0,0,0,25,0.09510869565
2844,1,1,750,2,368,0,1,1,0,1,0,0,0,0,0,0,0,30,0.09510869565
2860,1,1,750,3,368,1,0,0,1,0,0,0,0,0,0,0,0,82,0.09510869565
2874,1,1,750,2,368,0,1,1,0,0,0,0,0,0,0,0,0,37,0.09510869565
2876,1,1,750,3,368,1,0,1,0,0,0,0,0,0,0,0,0,25,0.09510869565
2916,1,1,750,1,368,0,1,0,1,0,0,0,0,0,0,1,0,25,0.09510869565
2925,1,1,750,2,368,0,1,0,1,0,0,0,0,0,0,1,0,5,0.09510869565
2925,1,1,750,2,368,0,0,0,1,0,0,0,0,0,0,1,0,5,0.09510869565
2974,1,1,750,1,368,1,0,1,0,0,0,0,0,0,0,1,0,14,0.09510869565
2981,1,1,750,1,368,0,0,1,0,0,0,0,0,0,0,1,0,11,0.09510869565
3007,1,1,750,3,368,1,0,1,0,0,0,0,0,0,0,1,0,4,0.09510869565
3007,1,1,750,3,368,0,0,1,0,0,0,0,0,0,0,1,0,7,0.09510869565
3010,1,1,750,3,368,0,1,1,0,0,0,0,0,0,0,1,0,25,0.09510869565
3034,1,1,750,2,368,0,0,0,1,0,0,0,0,0,0,1,0,25,0.09510869565
3048,1,1,750,4,368,0,1,1,0,1,0,0,0,0,0,1,0,18,0.09510869565
3173,1,1,750,1,368,0,1,0,1,0,0,0,0,0,0,1,0,32,0.09510869565
3293,1,1,872,2,368,0,0,0,1,0,0,0,0,0,0,1,0,25,0.09510869565
3491,1,1,990,1,368,0,0,0,1,1,0,0,0,0,0,0,0,51,0.09510869565
3180,2,2,1054,1,368,1,0,0,0,0,1,0,0,0,0,0,0,5,0.09510869565
3234,2,2,1103,1,368,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09510869565
3374,2,2,1054,2,368,0,0,0,1,1,1,0,0,0,0,0,0,26,0.09510869565
3409,2,2,1054,2,368,0,0,0,1,1,1,0,0,0,0,0,0,33,0.09510869565
3527,2,2,1103,2,368,0,0,1,0,0,0,0,0,0,0,0,0,58,0.09510869565
3548,2,2,1103,3,368,0,1,0,1,0,0,0,0,0,0,1,0,0,0.09510869565
3682,2,2,1266,4,368,1,0,1,0,0,1,0,0,0,0,0,0,0,0.09510869565
3692,2,2,1266,2,368,0,1,1,0,0,1,0,0,0,0,0,0,0,0.09510869565
3799,2,2,1266,1,368,0,1,1,0,0,1,0,0,0,0,0,0,25,0.09510869565
3859,2,2,1266,2,368,1,0,0,1,0,1,0,0,0,0,1,0,0,0.09510869565
4046,2,2,1266,1,368,1,0,1,0,0,1,0,0,0,0,1,0,0,0.09510869565
2539,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,26,0.06565656566
2574,1,1,597,2,198,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06565656566
2593,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06565656566
2639,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,26,0.06565656566
2665,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06565656566
2829,1,1,612,3,198,0,0,1,1,0,0,0,0,0,0,1,0,9,0.06565656566
2848,2,1,773,1,198,0,0,1,0,0,0,0,0,0,0,1,0,0,0.06565656566
2990,2,1,773,1,198,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06565656566
2990,2,1,773,1,198,0,0,1,0,0,0,0,0,0,0,1,0,1,0.06565656566
3002,2,1,773,2,198,0,1,0,0,0,0,0,0,0,0,1,0,0,0.06565656566
3091,2,1,773,1,198,0,1,0,0,0,0,0,0,0,0,1,0,1,0.06565656566
3190,2,1,773,1,198,0,1,0,0,0,0,0,0,0,0,1,0,34,0.06565656566
3278,2,2,888,2,198,0,1,0,0,0,0,0,0,0,0,1,0,13,0.06565656566
2032,0,1,520,3,510,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05490196078
2103,0,1,546,1,510,0,0,0,0,0,0,0,0,0,0,0,0,16,0.05490196078
2147,0,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,29,0.05490196078
2162,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,8,0.05490196078
2219,1,1,520,3,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05490196078
2219,1,1,520,3,510,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05490196078
2240,1,1,520,2,510,0,0,0,0,0,0,0,0,0,0,0,0,22,0.05490196078
2245,1,1,598,2,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05490196078
2255,1,1,520,2,510,0,0,0,0,0,0,0,0,0,0,0,0,29,0.05490196078
2312,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05490196078
2314,1,1,598,3,510,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05490196078
2337,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,33,0.05490196078
2343,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05490196078
2352,1,1,674,3,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05490196078
2368,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,17,0.05490196078
2388,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,19,0.05490196078
2403,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,26,0.05490196078
2482,1,1,674,1,510,0,0,0,0,0,0,0,0,0,0,0,0,31,0.05490196078
2497,1,1,674,1,510,0,0,0,0,0,0,0,0,0,0,0,0,36,0.05490196078
2518,1,1,754,2,510,0,0,0,0,0,0,0,0,0,0,0,1,7,0.05490196078
2549,1,1,754,1,510,0,0,0,0,0,0,0,0,0,0,0,0,31,0.05490196078
2975,2,1,806,2,510,0,0,0,0,0,0,0,0,0,0,0,0,29,0.05490196078
2981,2,1,806,3,510,0,0,0,0,0,0,0,0,0,0,0,0,9,0.05490196078
2998,2,1,806,1,510,0,0,0,0,0,0,0,0,0,0,0,0,9,0.05490196078
3285,2,2,1014,2,510,0,0,0,0,0,0,0,0,0,0,0,0,6,0.05490196078
3285,2,2,1014,2,510,0,0,0,0,0,0,0,0,0,0,0,0,6,0.05490196078
3289,2,2,1014,3,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05490196078
3289,2,2,1014,3,510,0,0,0,0,0,0,0,0,0,0,0,0,9,0.05490196078
2398,1,1,600,1,192,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05729166667
2413,1,1,600,2,192,0,0,0,0,0,0,0,0,0,1,0,0,25,0.05729166667
2421,1,1,646,2,192,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05729166667
2442,1,1,600,1,192,0,0,0,0,0,0,0,0,0,1,0,0,26,0.05729166667
2481,1,1,600,1,192,0,0,0,0,0,0,0,0,0,1,0,0,38,0.05729166667
2563,1,1,646,1,192,1,0,0,0,0,0,0,0,0,1,0,0,47,0.05729166667
3264,2,2,875,2,192,0,0,0,0,0,0,0,0,0,1,0,0,6,0.05729166667
3324,2,1,808,2,192,0,0,0,1,0,0,0,0,0,0,0,0,4,0.05729166667
3339,2,1,808,1,192,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05729166667
3453,2,2,875,1,192,0,0,0,0,0,0,0,0,0,1,0,0,27,0.05729166667
3470,2,2,850,2,192,0,0,0,0,0,0,0,0,0,1,0,0,26,0.05729166667
2537,1,1,722,1,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1494252874
2537,1,1,722,1,87,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1494252874
2635,1,1,722,4,87,0,1,0,1,0,0,0,0,0,0,0,0,22,0.1494252874
2651,1,1,722,3,87,0,1,1,0,0,0,0,0,0,0,0,0,27,0.1494252874
3186,1,1,740,12,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1494252874
3270,1,1,700,11,87,0,0,0,0,0,0,0,1,0,0,0,0,29,0.1494252874
3255,2,1,961,3,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1494252874
3266,2,1,961,3,87,0,1,0,1,0,0,0,0,0,0,0,0,16,0.1494252874
3471,2,2,1091,2,87,0,1,1,0,0,0,0,0,0,0,0,0,36,0.1494252874
4448,2,2,1170,3,87,0,0,0,0,0,0,0,0,0,0,0,0,37,0.1494252874
4170,3,2,1381,3,87,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1494252874
4172,3,2,1381,1,87,0,1,1,0,0,0,0,0,0,0,0,0,4,0.1494252874
4945,3,3,1590,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1494252874
3095,1,1,651,1,575,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04
3108,1,1,651,3,575,0,0,1,0,0,0,0,0,0,0,0,0,30,0.04
3113,1,1,651,2,575,1,0,1,0,0,0,0,0,0,0,0,0,10,0.04
3114,1,1,651,3,575,0,0,0,1,0,0,0,0,0,0,0,0,9,0.04
3115,1,1,651,3,575,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
3126,1,1,651,1,575,0,0,1,0,0,0,0,0,0,0,0,0,7,0.04
3227,1,1,713,1,575,0,0,1,0,1,0,0,0,0,0,0,0,23,0.04
3227,1,1,713,1,575,0,0,1,0,1,0,0,0,0,0,0,0,23,0.04
3257,1,1,713,1,575,0,0,0,1,1,0,0,0,0,0,0,0,0,0.04
3311,1,1,713,1,575,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04
4082,2,2,1066,1,575,0,0,1,0,1,0,0,0,0,0,0,0,0,0.04
4284,2,1,1003,3,575,1,0,0,0,0,0,1,0,0,0,0,0,17,0.04
4344,2,1,1003,3,575,1,0,0,0,0,0,1,0,0,0,0,0,48,0.04
4350,2,2,1066,2,575,1,0,0,0,0,0,1,0,0,0,0,0,59,0.04
4399,2,2,1177,2,575,0,0,1,0,0,0,1,0,0,0,0,0,16,0.04
4477,2,2,1177,2,575,0,0,0,1,0,0,1,0,0,0,0,0,13,0.04
4528,2,2,1177,2,575,0,0,0,1,0,0,1,0,0,0,0,0,43,0.04
4589,2,2,1177,1,575,0,0,1,0,1,0,0,0,0,0,0,0,30,0.04
4604,2,2,1177,1,575,0,0,0,1,1,0,0,0,0,0,0,0,44,0.04
4648,2,2,1177,2,575,0,0,0,1,0,0,1,0,0,0,0,0,32,0.04
5422,3,2,1384,2,575,0,0,1,0,1,0,1,0,0,0,0,0,30,0.04
5523,3,2,1367,3,575,0,0,1,0,1,0,1,0,0,0,0,0,37,0.04
5643,3,2,1384,3,575,0,0,0,1,1,0,1,0,0,0,0,0,41,0.04
2930,1,1,748,2,232,1,0,0,0,1,0,0,0,0,0,0,0,55,0.02586206897
3009,1,1,748,2,232,0,1,0,0,0,0,0,0,0,0,0,0,40,0.02586206897
3310,2,2,1043,2,232,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02586206897
3507,2,2,1043,2,232,1,0,0,0,0,0,0,0,0,0,0,0,3,0.02586206897
3560,2,2,1043,2,232,0,0,0,1,0,0,0,0,0,0,0,0,33,0.02586206897
3620,2,2,1043,2,232,1,0,0,0,0,0,0,0,0,0,0,0,32,0.02586206897
2990,1,1,712,2,168,0,0,1,0,0,0,0,0,0,1,0,0,0,0.06547619048
3053,1,1,712,2,168,0,1,0,1,0,0,0,0,0,0,0,0,0,0.06547619048
3115,1,1,712,2,168,0,0,1,0,0,0,0,0,0,1,0,0,0,0.06547619048
3133,1,1,743,2,168,0,0,0,1,0,0,0,0,0,1,0,0,4,0.06547619048
3144,1,1,712,2,168,0,1,1,0,0,0,0,0,0,1,0,0,25,0.06547619048
3193,1,1,743,2,168,0,1,0,0,0,0,0,0,0,1,0,0,25,0.06547619048
3564,2,2,963,2,168,0,0,1,0,0,0,0,0,0,1,0,0,24,0.06547619048
3641,2,2,1108,1,168,0,0,0,1,0,0,0,0,0,1,0,0,3,0.06547619048
3709,2,2,1108,2,168,0,1,0,0,0,0,0,0,0,1,0,0,30,0.06547619048
3801,2,2,1108,1,168,1,0,0,0,0,0,0,0,0,1,0,0,54,0.06547619048
3804,2,2,1108,2,168,0,0,0,1,0,0,0,0,0,1,0,0,33,0.06547619048
2816,1,1,551,1,304,0,0,1,0,1,0,0,0,0,0,1,0,0,0.07565789474
2862,1,1,551,2,304,0,0,0,0,0,0,0,0,0,0,1,0,39,0.07565789474
2941,1,1,551,2,304,0,0,0,0,0,0,0,0,0,0,1,0,44,0.07565789474
2986,1,1,730,2,304,1,0,0,0,0,0,1,0,0,0,1,0,25,0.07565789474
3001,1,1,730,2,304,0,0,0,1,0,0,1,0,0,0,1,0,19,0.07565789474
3027,1,1,730,2,304,1,0,0,0,0,0,1,0,0,0,1,0,20,0.07565789474
3097,1,1,726,1,304,0,1,0,0,0,0,0,0,0,0,1,0,58,0.07565789474
3103,1,1,726,3,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07565789474
3177,2,1,775,1,304,0,0,0,0,0,0,0,0,0,0,0,0,19,0.07565789474
3177,2,1,775,2,304,0,0,0,0,0,0,0,0,0,0,1,0,30,0.07565789474
3180,2,1,775,1,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07565789474
3187,2,1,775,2,304,0,0,0,0,0,0,0,0,0,0,1,0,37,0.07565789474
3237,2,1,775,2,304,0,0,0,0,0,0,0,0,0,0,1,0,40,0.07565789474
3413,2,2,1000,2,304,0,0,0,1,0,0,1,0,0,0,1,0,0,0.07565789474
3487,2,2,1000,1,304,0,0,0,1,0,0,0,0,0,0,1,0,0,0.07565789474
3555,2,2,1000,1,304,0,1,0,0,0,0,0,0,0,0,1,0,51,0.07565789474
3559,2,2,916,3,304,0,0,0,0,0,0,0,0,0,0,1,0,36,0.07565789474
3561,2,2,1006,2,304,1,0,0,0,0,0,1,0,0,0,1,0,44,0.07565789474
3574,2,2,1000,2,304,0,0,0,0,1,0,1,0,0,0,1,0,100,0.07565789474
3583,2,2,1000,2,304,1,0,0,0,0,0,1,0,0,0,0,0,28,0.07565789474
3592,2,2,916,1,304,0,0,0,0,1,0,0,0,0,0,1,0,31,0.07565789474
3594,2,2,1000,1,304,0,0,1,0,0,0,0,0,0,0,1,0,25,0.07565789474
3648,2,2,1000,2,304,0,0,0,1,0,0,1,0,0,0,1,0,33,0.07565789474
3305,0,1,512,7,137,0,0,0,0,0,0,0,0,0,0,0,0,27,0.03649635036
3720,1,1,803,7,137,0,0,0,0,0,0,0,0,0,0,0,0,40,0.03649635036
4210,2,1,898,6,137,0,0,0,0,0,0,0,0,0,0,0,0,32,0.03649635036
4480,2,2,1151,4,137,0,0,0,0,0,0,0,0,0,0,0,0,27,0.03649635036
4495,2,2,1117,4,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03649635036
2360,0,1,483,4,123,1,0,0,1,1,0,0,0,0,0,0,0,27,0.0325203252
2505,1,1,680,4,123,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0325203252
2531,1,1,680,2,123,1,0,0,1,1,0,0,0,0,0,0,0,27,0.0325203252
3336,2,2,1020,2,123,1,0,0,1,1,0,0,0,0,0,0,0,25,0.0325203252
2848,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2852,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0.046875
2872,2,2,1029,1,256,0,0,0,0,0,0,0,0,0,0,0,0,16,0.046875
2875,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2875,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2875,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0.046875
2887,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,19,0.046875
2923,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2923,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,5,0.046875
2933,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,1,0,5,0.046875
2948,2,2,1029,1,256,0,0,0,0,0,0,0,0,0,0,0,0,39,0.046875
2973,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,34,0.046875
1653,0,1,410,2,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1009615385
1653,0,1,410,2,208,0,0,1,0,0,0,0,0,0,0,1,0,10,0.1009615385
1658,0,1,410,2,208,0,0,1,0,0,0,0,0,0,0,1,0,12,0.1009615385
1671,0,1,410,2,208,0,0,0,1,0,0,0,0,0,0,1,0,11,0.1009615385
1733,0,1,410,2,208,0,0,0,1,0,0,0,0,0,0,1,0,25,0.1009615385
1825,1,1,600,2,208,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1009615385
1825,1,1,600,2,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1009615385
1865,1,1,600,2,208,0,0,0,1,0,0,0,0,0,0,1,0,20,0.1009615385
1900,1,1,600,1,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1009615385
1905,1,1,600,2,208,1,0,0,0,0,0,0,0,0,0,1,0,26,0.1009615385
1908,1,1,600,1,208,0,0,0,1,1,0,0,0,0,0,1,0,0,0.1009615385
1908,1,1,600,1,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1009615385
1913,1,1,600,1,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1009615385
1913,1,1,600,1,208,0,0,0,1,1,0,0,0,0,0,1,0,16,0.1009615385
1943,1,1,600,2,208,0,0,1,0,0,0,0,0,0,0,1,0,32,0.1009615385
2467,2,2,800,2,208,0,0,1,0,0,0,0,0,0,0,1,0,26,0.1009615385
2506,2,2,800,1,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1009615385
2550,2,2,800,2,208,0,1,0,0,0,0,0,0,0,0,1,0,27,0.1009615385
2618,2,2,800,1,208,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1009615385
2621,2,2,850,2,208,0,0,1,0,1,0,0,0,0,0,1,0,25,0.1009615385
2639,2,2,850,1,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1009615385
1914,1,1,716,2,174,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08045977011
1914,1,1,716,2,174,0,0,0,1,0,0,0,0,0,0,0,0,7,0.08045977011
1933,1,1,716,3,174,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08045977011
2020,1,1,716,1,174,0,0,0,1,0,0,0,0,0,0,0,0,14,0.08045977011
2030,1,1,716,1,174,0,1,0,0,0,0,0,0,0,0,0,0,23,0.08045977011
2038,1,1,716,1,174,0,0,1,0,0,0,0,0,0,0,0,0,11,0.08045977011
2069,1,1,716,2,174,0,0,0,1,0,0,0,0,0,0,0,0,44,0.08045977011
2088,1,1,716,3,174,0,1,0,0,0,0,0,0,0,0,0,0,33,0.08045977011
2125,1,1,716,1,174,1,0,0,0,0,0,0,0,0,0,0,0,39,0.08045977011
2500,2,2,913,1,174,0,0,0,1,0,0,0,0,0,0,0,0,18,0.08045977011
2532,2,2,913,1,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08045977011
2570,2,2,913,1,174,0,1,0,0,0,0,0,0,0,0,0,0,9,0.08045977011
2621,2,2,946,2,174,1,0,0,0,0,0,0,0,0,0,0,0,37,0.08045977011
2660,2,2,913,1,174,1,0,0,0,0,0,0,0,0,0,0,0,27,0.08045977011
3243,1,1,750,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05
3244,1,1,750,1,100,1,0,0,1,0,0,0,0,0,0,0,0,32,0.05
3255,1,1,750,1,100,0,1,0,1,0,0,0,0,0,0,0,0,26,0.05
3826,2,2,980,1,100,1,0,1,0,1,0,0,0,0,0,0,0,0,0.05
4152,2,2,980,2,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0.05
2197,1,1,723,3,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0652173913
2357,1,1,723,3,322,1,0,0,1,1,0,0,0,0,1,0,0,29,0.0652173913
2359,1,1,786,4,322,0,1,0,1,1,0,0,0,0,1,0,0,4,0.0652173913
2393,1,1,723,4,322,1,0,0,1,1,0,0,0,0,1,0,0,54,0.0652173913
2430,1,1,786,5,322,0,1,1,0,1,0,1,0,0,1,0,0,3,0.0652173913
2486,1,1,798,5,322,0,0,0,0,1,0,1,0,0,1,0,0,3,0.0652173913
2584,1,1,925,4,322,0,1,0,0,1,0,0,0,0,1,0,0,25,0.0652173913
2666,1,1,925,3,322,1,0,0,1,1,0,0,0,0,1,0,0,33,0.0652173913
2717,1,1,1050,1,322,1,0,1,0,0,0,0,0,0,1,0,0,55,0.0652173913
2879,2,1,982,3,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0652173913
2992,2,1,982,4,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0652173913
3036,2,2,1039,2,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0652173913
3057,2,1,982,3,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0652173913
3063,2,1,982,5,322,0,0,0,0,1,0,1,0,0,1,0,0,5,0.0652173913
3149,2,2,1039,5,322,1,0,1,0,1,0,1,0,0,1,0,0,42,0.0652173913
3152,2,2,1147,3,322,1,0,1,0,1,0,0,0,0,1,0,0,28,0.0652173913
3225,2,2,1184,3,322,0,1,1,0,1,0,0,0,0,1,0,0,54,0.0652173913
3982,3,2,1421,2,322,0,1,1,0,1,0,0,0,0,1,0,0,19,0.0652173913
4006,3,2,1421,4,322,1,0,1,0,1,0,0,0,0,1,0,0,20,0.0652173913
4036,3,2,1421,4,322,0,0,0,0,1,0,0,0,0,1,0,0,34,0.0652173913
4483,3,2,1771,2,322,0,1,0,0,0,0,0,0,0,1,0,0,33,0.0652173913
2272,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520361991
2326,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0520361991
2342,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520361991
2342,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0520361991
2347,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0520361991
2353,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520361991
2375,1,1,829,3,442,0,0,0,0,0,0,1,0,0,0,0,0,20,0.0520361991
2381,1,1,829,3,442,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0520361991
2382,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0520361991
2399,1,1,829,3,442,0,0,0,0,0,0,0,0,0,0,0,0,47,0.0520361991
2422,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0520361991
2422,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0520361991
2866,2,2,1065,2,442,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0520361991
2866,2,2,1065,3,442,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0520361991
2866,2,2,1065,2,442,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0520361991
2928,2,2,1096,1,442,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0520361991
2992,2,2,1096,2,442,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0520361991
3006,2,2,1096,3,442,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0520361991
3036,2,2,1096,3,442,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0520361991
3068,2,2,1096,1,442,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0520361991
3109,2,2,1096,2,442,0,0,0,0,0,0,0,0,0,0,0,0,47,0.0520361991
3556,3,3,1511,2,442,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0520361991
3636,3,3,1511,2,442,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0520361991
2429,1,1,796,3,324,0,1,0,0,1,0,0,0,0,0,0,0,4,0.04938271605
2452,1,1,796,2,324,1,0,0,0,1,0,0,0,0,0,1,0,7,0.04938271605
2536,1,1,796,2,324,0,1,0,0,1,0,0,0,0,0,1,0,14,0.04938271605
2571,1,1,796,2,324,0,1,0,0,1,0,0,0,0,0,1,0,25,0.04938271605
2629,1,1,796,1,324,1,0,0,0,0,0,0,0,0,0,1,0,26,0.04938271605
2680,1,1,796,1,324,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04938271605
2978,2,2,1092,3,324,0,1,0,0,1,0,1,0,0,0,1,0,14,0.04938271605
3005,2,2,1092,3,324,0,0,1,0,1,0,0,0,0,0,0,0,43,0.04938271605
3017,2,2,1092,2,324,0,0,0,1,1,0,0,0,0,0,1,0,23,0.04938271605
3018,2,2,1007,2,324,0,0,1,0,1,0,0,0,0,0,1,0,18,0.04938271605
3032,2,2,1092,2,324,0,0,1,0,1,0,0,0,0,0,1,0,15,0.04938271605
3201,2,2,1092,1,324,0,0,0,1,0,0,0,0,0,0,1,0,18,0.04938271605
3217,2,2,1092,1,324,0,0,1,0,0,0,0,0,0,0,1,0,22,0.04938271605
3228,2,2,1092,1,324,0,1,0,0,0,0,0,0,0,0,1,0,32,0.04938271605
3645,3,3,1305,2,324,0,0,0,1,1,0,0,0,0,0,1,0,34,0.04938271605
3707,3,3,1305,2,324,0,0,0,1,1,0,0,0,0,0,1,0,32,0.04938271605
2825,1,1,748,1,180,0,0,0,1,0,0,0,0,0,0,1,0,25,0.02222222222
2880,1,1,748,1,180,1,0,0,0,0,0,0,0,0,0,1,0,25,0.02222222222
2880,1,1,748,2,180,0,0,1,0,0,0,0,0,0,0,1,0,32,0.02222222222
2898,1,1,748,1,180,0,1,0,0,0,0,0,0,0,0,1,0,50,0.02222222222
2464,1,1,556,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02604166667
2582,1,1,556,1,192,0,0,0,0,0,0,0,0,0,0,0,0,27,0.02604166667
2729,2,1,804,2,192,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02604166667
3168,2,2.5,1125,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02604166667
3351,2,2.5,1125,2,192,0,0,0,0,0,0,0,0,0,0,0,0,44,0.02604166667
2633,1,1,600,3,175,0,0,0,1,0,0,0,0,0,0,1,0,0,0.08
2638,1,1,600,2,175,0,1,0,0,0,0,0,0,0,0,1,0,1,0.08
2693,1,1,600,2,175,0,0,1,0,0,0,0,0,0,0,1,0,46,0.08
2698,1,1,600,1,175,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08
2729,1,1,600,2,175,0,0,0,1,0,0,0,0,0,0,1,0,34,0.08
2784,1,1,600,1,175,0,0,0,1,0,0,0,0,0,0,1,0,75,0.08
